istat;name;cadastral;province;province_abbr;region;nuts3
014049;Piateda;G576;Sondrio;SO;Lombardia;ITC44
014050;Piuro;G718;Sondrio;SO;Lombardia;ITC44
014051;Poggiridenti;G431;Sondrio;SO;Lombardia;ITC44
014052;Ponte in Valtellina;G829;Sondrio;SO;Lombardia;ITC44
014053;Postalesio;G937;Sondrio;SO;Lombardia;ITC44
014054;Prata Camportaccio;G993;Sondrio;SO;Lombardia;ITC44
014055;Rasura;H192;Sondrio;SO;Lombardia;ITC44
014056;Rogolo;H493;Sondrio;SO;Lombardia;ITC44
014057;Samolaco;H752;Sondrio;SO;Lombardia;ITC44
014058;San Giacomo Filippo;H868;Sondrio;SO;Lombardia;ITC44
014059;Sernio;I636;Sondrio;SO;Lombardia;ITC44
014060;Sondalo;I828;Sondrio;SO;Lombardia;ITC44
014061;Sondrio;I829;Sondrio;SO;Lombardia;ITC44
014062;Spriana;I928;Sondrio;SO;Lombardia;ITC44
014063;Talamona;L035;Sondrio;SO;Lombardia;ITC44
014064;Tartano;L056;Sondrio;SO;Lombardia;ITC44
014065;Teglio;L084;Sondrio;SO;Lombardia;ITC44
014066;Tirano;L175;Sondrio;SO;Lombardia;ITC44
014067;Torre di Santa Maria;L244;Sondrio;SO;Lombardia;ITC44
014068;Tovo di Sant'Agata;L316;Sondrio;SO;Lombardia;ITC44
014069;Traona;L330;Sondrio;SO;Lombardia;ITC44
014070;Tresivio;L392;Sondrio;SO;Lombardia;ITC44
014071;Valdidentro;L557;Sondrio;SO;Lombardia;ITC44
014072;Valdisotto;L563;Sondrio;SO;Lombardia;ITC44
014073;Valfurva;L576;Sondrio;SO;Lombardia;ITC44
014074;Val Masino;L638;Sondrio;SO;Lombardia;ITC44
014075;Verceia;L749;Sondrio;SO;Lombardia;ITC44
014076;Vervio;L799;Sondrio;SO;Lombardia;ITC44
014077;Villa di Chiavenna;L907;Sondrio;SO;Lombardia;ITC44
014078;Villa di Tirano;L908;Sondrio;SO;Lombardia;ITC44
015002;Abbiategrasso;A010;Milano;MI;Lombardia;ITC4C
015005;Albairate;A127;Milano;MI;Lombardia;ITC4C
015007;Arconate;A375;Milano;MI;Lombardia;ITC4C
015009;Arese;A389;Milano;MI;Lombardia;ITC4C
015010;Arluno;A413;Milano;MI;Lombardia;ITC4C
015011;Assago;A473;Milano;MI;Lombardia;ITC4C
015012;Bareggio;A652;Milano;MI;Lombardia;ITC4C
015014;Basiano;A697;Milano;MI;Lombardia;ITC4C
015015;Basiglio;A699;Milano;MI;Lombardia;ITC4C
015016;Bellinzago Lombardo;A751;Milano;MI;Lombardia;ITC4C
015019;Bernate Ticino;A804;Milano;MI;Lombardia;ITC4C
015022;Besate;A820;Milano;MI;Lombardia;ITC4C
015024;Binasco;A872;Milano;MI;Lombardia;ITC4C
015026;Boffalora sopra Ticino;A920;Milano;MI;Lombardia;ITC4C
015027;Bollate;A940;Milano;MI;Lombardia;ITC4C
015032;Bresso;B162;Milano;MI;Lombardia;ITC4C
015035;Bubbiano;B235;Milano;MI;Lombardia;ITC4C
015036;Buccinasco;B240;Milano;MI;Lombardia;ITC4C
015038;Buscate;B286;Milano;MI;Lombardia;ITC4C
015040;Bussero;B292;Milano;MI;Lombardia;ITC4C
015041;Busto Garolfo;B301;Milano;MI;Lombardia;ITC4C
015042;Calvignasco;B448;Milano;MI;Lombardia;ITC4C
015044;Cambiago;B461;Milano;MI;Lombardia;ITC4C
015046;Canegrate;B593;Milano;MI;Lombardia;ITC4C
015050;Carpiano;B820;Milano;MI;Lombardia;ITC4C
015051;Carugate;B850;Milano;MI;Lombardia;ITC4C
015055;Casarile;B938;Milano;MI;Lombardia;ITC4C
015058;Casorezzo;B989;Milano;MI;Lombardia;ITC4C
015059;Cassano d'Adda;C003;Milano;MI;Lombardia;ITC4C
015060;Cassina de' Pecchi;C014;Milano;MI;Lombardia;ITC4C
015061;Cassinetta di Lugagnano;C033;Milano;MI;Lombardia;ITC4C
015062;Castano Primo;C052;Milano;MI;Lombardia;ITC4C
015070;Cernusco sul Naviglio;C523;Milano;MI;Lombardia;ITC4C
015071;Cerro al Lambro;C536;Milano;MI;Lombardia;ITC4C
015072;Cerro Maggiore;C537;Milano;MI;Lombardia;ITC4C
015074;Cesano Boscone;C565;Milano;MI;Lombardia;ITC4C
015076;Cesate;C569;Milano;MI;Lombardia;ITC4C
015077;Cinisello Balsamo;C707;Milano;MI;Lombardia;ITC4C
015078;Cisliano;C733;Milano;MI;Lombardia;ITC4C
015081;Cologno Monzese;C895;Milano;MI;Lombardia;ITC4C
015082;Colturano;C908;Milano;MI;Lombardia;ITC4C
015085;Corbetta;C986;Milano;MI;Lombardia;ITC4C
015086;Cormano;D013;Milano;MI;Lombardia;ITC4C
015087;Cornaredo;D018;Milano;MI;Lombardia;ITC4C
015093;Corsico;D045;Milano;MI;Lombardia;ITC4C
015096;Cuggiono;D198;Milano;MI;Lombardia;ITC4C
015097;Cusago;D229;Milano;MI;Lombardia;ITC4C
015098;Cusano Milanino;D231;Milano;MI;Lombardia;ITC4C
015099;Dairago;D244;Milano;MI;Lombardia;ITC4C
015101;Dresano;D367;Milano;MI;Lombardia;ITC4C
015103;Gaggiano;D845;Milano;MI;Lombardia;ITC4C
015105;Garbagnate Milanese;D912;Milano;MI;Lombardia;ITC4C
015106;Gessate;D995;Milano;MI;Lombardia;ITC4C
015108;Gorgonzola;E094;Milano;MI;Lombardia;ITC4C
015110;Grezzago;E170;Milano;MI;Lombardia;ITC4C
015112;Gudo Visconti;E258;Milano;MI;Lombardia;ITC4C
015113;Inveruno;E313;Milano;MI;Lombardia;ITC4C
015114;Inzago;E317;Milano;MI;Lombardia;ITC4C
015115;Lacchiarella;E395;Milano;MI;Lombardia;ITC4C
015116;Lainate;E415;Milano;MI;Lombardia;ITC4C
015118;Legnano;E514;Milano;MI;Lombardia;ITC4C
015122;Liscate;E610;Milano;MI;Lombardia;ITC4C
015125;Locate di Triulzi;E639;Milano;MI;Lombardia;ITC4C
015130;Magenta;E801;Milano;MI;Lombardia;ITC4C
015131;Magnago;E819;Milano;MI;Lombardia;ITC4C
015134;Marcallo con Casone;E921;Milano;MI;Lombardia;ITC4C
015136;Masate;F003;Milano;MI;Lombardia;ITC4C
015139;Mediglia;F084;Milano;MI;Lombardia;ITC4C
015140;Melegnano;F100;Milano;MI;Lombardia;ITC4C
015142;Melzo;F119;Milano;MI;Lombardia;ITC4C
015144;Mesero;F155;Milano;MI;Lombardia;ITC4C
015146;Milano;F205;Milano;MI;Lombardia;ITC4C
015150;Morimondo;D033;Milano;MI;Lombardia;ITC4C
015151;Motta Visconti;F783;Milano;MI;Lombardia;ITC4C
015154;Nerviano;F874;Milano;MI;Lombardia;ITC4C
015155;Nosate;F939;Milano;MI;Lombardia;ITC4C
015157;Novate Milanese;F955;Milano;MI;Lombardia;ITC4C
015158;Noviglio;F968;Milano;MI;Lombardia;ITC4C
015159;Opera;G078;Milano;MI;Lombardia;ITC4C
015164;Ossona;G181;Milano;MI;Lombardia;ITC4C
015165;Ozzero;G206;Milano;MI;Lombardia;ITC4C
015166;Paderno Dugnano;G220;Milano;MI;Lombardia;ITC4C
015167;Pantigliate;G316;Milano;MI;Lombardia;ITC4C
015168;Parabiago;G324;Milano;MI;Lombardia;ITC4C
015169;Paullo;G385;Milano;MI;Lombardia;ITC4C
015170;Pero;C013;Milano;MI;Lombardia;ITC4C
015171;Peschiera Borromeo;G488;Milano;MI;Lombardia;ITC4C
015172;Pessano con Bornago;G502;Milano;MI;Lombardia;ITC4C
015173;Pieve Emanuele;G634;Milano;MI;Lombardia;ITC4C
015175;Pioltello;G686;Milano;MI;Lombardia;ITC4C
015176;Pogliano Milanese;G772;Milano;MI;Lombardia;ITC4C
015177;Pozzo d'Adda;G955;Milano;MI;Lombardia;ITC4C
015178;Pozzuolo Martesana;G965;Milano;MI;Lombardia;ITC4C
015179;Pregnana Milanese;H026;Milano;MI;Lombardia;ITC4C
015181;Rescaldina;H240;Milano;MI;Lombardia;ITC4C
015182;Rho;H264;Milano;MI;Lombardia;ITC4C
015183;Robecchetto con Induno;H371;Milano;MI;Lombardia;ITC4C
015184;Robecco sul Naviglio;H373;Milano;MI;Lombardia;ITC4C
015185;Rodano;H470;Milano;MI;Lombardia;ITC4C
015188;Rosate;H560;Milano;MI;Lombardia;ITC4C
015189;Rozzano;H623;Milano;MI;Lombardia;ITC4C
015191;San Colombano al Lambro;H803;Milano;MI;Lombardia;ITC4C
015192;San Donato Milanese;H827;Milano;MI;Lombardia;ITC4C
015194;San Giorgio su Legnano;H884;Milano;MI;Lombardia;ITC4C
015195;San Giuliano Milanese;H930;Milano;MI;Lombardia;ITC4C
015200;Santo Stefano Ticino;I361;Milano;MI;Lombardia;ITC4C
015201;San Vittore Olona;I409;Milano;MI;Lombardia;ITC4C
015202;San Zenone al Lambro;I415;Milano;MI;Lombardia;ITC4C
015204;Sedriano;I566;Milano;MI;Lombardia;ITC4C
015205;Segrate;I577;Milano;MI;Lombardia;ITC4C
015206;Senago;I602;Milano;MI;Lombardia;ITC4C
015209;Sesto San Giovanni;I690;Milano;MI;Lombardia;ITC4C
015210;Settala;I696;Milano;MI;Lombardia;ITC4C
015211;Settimo Milanese;I700;Milano;MI;Lombardia;ITC4C
015213;Solaro;I786;Milano;MI;Lombardia;ITC4C
015219;Trezzano Rosa;L408;Milano;MI;Lombardia;ITC4C
015220;Trezzano sul Naviglio;L409;Milano;MI;Lombardia;ITC4C
015221;Trezzo sull'Adda;L411;Milano;MI;Lombardia;ITC4C
015222;Tribiano;L415;Milano;MI;Lombardia;ITC4C
015224;Truccazzano;L454;Milano;MI;Lombardia;ITC4C
015226;Turbigo;L471;Milano;MI;Lombardia;ITC4C
015229;Vanzago;L665;Milano;MI;Lombardia;ITC4C
015230;Vaprio d'Adda;L667;Milano;MI;Lombardia;ITC4C
015236;Vernate;L773;Milano;MI;Lombardia;ITC4C
015237;Vignate;L883;Milano;MI;Lombardia;ITC4C
015242;Vimodrone;M053;Milano;MI;Lombardia;ITC4C
015243;Vittuone;M091;Milano;MI;Lombardia;ITC4C
015244;Vizzolo Predabissi;M102;Milano;MI;Lombardia;ITC4C
015247;Zibido San Giacomo;M176;Milano;MI;Lombardia;ITC4C
015248;Villa Cortese;L928;Milano;MI;Lombardia;ITC4C
015249;Vanzaghello;L664;Milano;MI;Lombardia;ITC4C
015250;Baranzate;A618;Milano;MI;Lombardia;ITC4C
015251;Vermezzo con Zelo;M424;Milano;MI;Lombardia;ITC4C
016001;Adrara San Martino;A057;Bergamo;BG;Lombardia;ITC46
016002;Adrara San Rocco;A058;Bergamo;BG;Lombardia;ITC46
016003;Albano Sant'Alessandro;A129;Bergamo;BG;Lombardia;ITC46
016004;Albino;A163;Bergamo;BG;Lombardia;ITC46
016005;Almè;A214;Bergamo;BG;Lombardia;ITC46
016006;Almenno San Bartolomeo;A216;Bergamo;BG;Lombardia;ITC46
016007;Almenno San Salvatore;A217;Bergamo;BG;Lombardia;ITC46
016008;Alzano Lombardo;A246;Bergamo;BG;Lombardia;ITC46
016009;Ambivere;A259;Bergamo;BG;Lombardia;ITC46
016010;Antegnate;A304;Bergamo;BG;Lombardia;ITC46
016011;Arcene;A365;Bergamo;BG;Lombardia;ITC46
016012;Ardesio;A383;Bergamo;BG;Lombardia;ITC46
016013;Arzago d'Adda;A440;Bergamo;BG;Lombardia;ITC46
016014;Averara;A511;Bergamo;BG;Lombardia;ITC46
016015;Aviatico;A517;Bergamo;BG;Lombardia;ITC46
016016;Azzano San Paolo;A528;Bergamo;BG;Lombardia;ITC46
016017;Azzone;A533;Bergamo;BG;Lombardia;ITC46
016018;Bagnatica;A557;Bergamo;BG;Lombardia;ITC46
016019;Barbata;A631;Bergamo;BG;Lombardia;ITC46
016020;Bariano;A664;Bergamo;BG;Lombardia;ITC46
016021;Barzana;A684;Bergamo;BG;Lombardia;ITC46
016022;Bedulita;A732;Bergamo;BG;Lombardia;ITC46
016023;Berbenno;A786;Bergamo;BG;Lombardia;ITC46
016024;Bergamo;A794;Bergamo;BG;Lombardia;ITC46
016025;Berzo San Fermo;A815;Bergamo;BG;Lombardia;ITC46
016026;Bianzano;A846;Bergamo;BG;Lombardia;ITC46
016027;Blello;A903;Bergamo;BG;Lombardia;ITC46
016028;Bolgare;A937;Bergamo;BG;Lombardia;ITC46
016029;Boltiere;A950;Bergamo;BG;Lombardia;ITC46
016030;Bonate Sopra;A963;Bergamo;BG;Lombardia;ITC46
016031;Bonate Sotto;A962;Bergamo;BG;Lombardia;ITC46
016032;Borgo di Terzo;B010;Bergamo;BG;Lombardia;ITC46
016033;Bossico;B083;Bergamo;BG;Lombardia;ITC46
016034;Bottanuco;B088;Bergamo;BG;Lombardia;ITC46
016035;Bracca;B112;Bergamo;BG;Lombardia;ITC46
016036;Branzi;B123;Bergamo;BG;Lombardia;ITC46
016037;Brembate;B137;Bergamo;BG;Lombardia;ITC46
016038;Brembate di Sopra;B138;Bergamo;BG;Lombardia;ITC46
016040;Brignano Gera d'Adda;B178;Bergamo;BG;Lombardia;ITC46
016041;Brumano;B217;Bergamo;BG;Lombardia;ITC46
016042;Brusaporto;B223;Bergamo;BG;Lombardia;ITC46
016043;Calcinate;B393;Bergamo;BG;Lombardia;ITC46
016044;Calcio;B395;Bergamo;BG;Lombardia;ITC46
016046;Calusco d'Adda;B434;Bergamo;BG;Lombardia;ITC46
016047;Calvenzano;B442;Bergamo;BG;Lombardia;ITC46
016048;Camerata Cornello;B471;Bergamo;BG;Lombardia;ITC46
016049;Canonica d'Adda;B618;Bergamo;BG;Lombardia;ITC46
016050;Capizzone;B661;Bergamo;BG;Lombardia;ITC46
016051;Capriate San Gervasio;B703;Bergamo;BG;Lombardia;ITC46
016052;Caprino Bergamasco;B710;Bergamo;BG;Lombardia;ITC46
016053;Caravaggio;B731;Bergamo;BG;Lombardia;ITC46
016055;Carobbio degli Angeli;B801;Bergamo;BG;Lombardia;ITC46
016056;Carona;B803;Bergamo;BG;Lombardia;ITC46
016057;Carvico;B854;Bergamo;BG;Lombardia;ITC46
016058;Casazza;B947;Bergamo;BG;Lombardia;ITC46
016059;Casirate d'Adda;B971;Bergamo;BG;Lombardia;ITC46
016060;Casnigo;B978;Bergamo;BG;Lombardia;ITC46
016061;Cassiglio;C007;Bergamo;BG;Lombardia;ITC46
016062;Castelli Calepio;C079;Bergamo;BG;Lombardia;ITC46
016063;Castel Rozzone;C255;Bergamo;BG;Lombardia;ITC46
016064;Castione della Presolana;C324;Bergamo;BG;Lombardia;ITC46
016065;Castro;C337;Bergamo;BG;Lombardia;ITC46
016066;Cavernago;C396;Bergamo;BG;Lombardia;ITC46
016067;Cazzano Sant'Andrea;C410;Bergamo;BG;Lombardia;ITC46
016068;Cenate Sopra;C456;Bergamo;BG;Lombardia;ITC46
016069;Cenate Sotto;C457;Bergamo;BG;Lombardia;ITC46
016070;Cene;C459;Bergamo;BG;Lombardia;ITC46
016071;Cerete;C506;Bergamo;BG;Lombardia;ITC46
016072;Chignolo d'Isola;C635;Bergamo;BG;Lombardia;ITC46
016073;Chiuduno;C649;Bergamo;BG;Lombardia;ITC46
016074;Cisano Bergamasco;C728;Bergamo;BG;Lombardia;ITC46
016075;Ciserano;C730;Bergamo;BG;Lombardia;ITC46
016076;Cividate al Piano;C759;Bergamo;BG;Lombardia;ITC46
016077;Clusone;C800;Bergamo;BG;Lombardia;ITC46
016078;Colere;C835;Bergamo;BG;Lombardia;ITC46
016079;Cologno al Serio;C894;Bergamo;BG;Lombardia;ITC46
016080;Colzate;C910;Bergamo;BG;Lombardia;ITC46
016081;Comun Nuovo;C937;Bergamo;BG;Lombardia;ITC46
016082;Corna Imagna;D015;Bergamo;BG;Lombardia;ITC46
016083;Cortenuova;D066;Bergamo;BG;Lombardia;ITC46
016084;Costa di Mezzate;D110;Bergamo;BG;Lombardia;ITC46
016085;Costa Valle Imagna;D103;Bergamo;BG;Lombardia;ITC46
016086;Costa Volpino;D117;Bergamo;BG;Lombardia;ITC46
016087;Covo;D126;Bergamo;BG;Lombardia;ITC46
016088;Credaro;D139;Bergamo;BG;Lombardia;ITC46
016089;Curno;D221;Bergamo;BG;Lombardia;ITC46
016090;Cusio;D233;Bergamo;BG;Lombardia;ITC46
016091;Dalmine;D245;Bergamo;BG;Lombardia;ITC46
016092;Dossena;D352;Bergamo;BG;Lombardia;ITC46
016093;Endine Gaiano;D406;Bergamo;BG;Lombardia;ITC46
016094;Entratico;D411;Bergamo;BG;Lombardia;ITC46
016096;Fara Gera d'Adda;D490;Bergamo;BG;Lombardia;ITC46
016097;Fara Olivana con Sola;D491;Bergamo;BG;Lombardia;ITC46
016098;Filago;D588;Bergamo;BG;Lombardia;ITC46
016099;Fino del Monte;D604;Bergamo;BG;Lombardia;ITC46
016100;Fiorano al Serio;D606;Bergamo;BG;Lombardia;ITC46
016101;Fontanella;D672;Bergamo;BG;Lombardia;ITC46
016102;Fonteno;D684;Bergamo;BG;Lombardia;ITC46
016103;Foppolo;D688;Bergamo;BG;Lombardia;ITC46
016104;Foresto Sparso;D697;Bergamo;BG;Lombardia;ITC46
016105;Fornovo San Giovanni;D727;Bergamo;BG;Lombardia;ITC46
016106;Fuipiano Valle Imagna;D817;Bergamo;BG;Lombardia;ITC46
016107;Gandellino;D903;Bergamo;BG;Lombardia;ITC46
016108;Gandino;D905;Bergamo;BG;Lombardia;ITC46
016109;Gandosso;D906;Bergamo;BG;Lombardia;ITC46
016110;Gaverina Terme;D943;Bergamo;BG;Lombardia;ITC46
016111;Gazzaniga;D952;Bergamo;BG;Lombardia;ITC46
016113;Ghisalba;E006;Bergamo;BG;Lombardia;ITC46
016114;Gorlago;E100;Bergamo;BG;Lombardia;ITC46
016115;Gorle;E103;Bergamo;BG;Lombardia;ITC46
